SalesOrderID,OrderDate,CustomerID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue
43988,2022-07-14 00:00:00,11244,10,3399.99,271.9992,84.9998,3756.989
43989,2022-07-14 00:00:00,28083,4,3578.27,286.2616,89.4568,3953.9884
43990,2022-07-14 00:00:00,25872,1,3399.99,271.9992,84.9998,3756.989
43991,2022-07-14 00:00:00,16660,9,3578.27,286.2616,89.4568,3953.9884
43992,2022-07-14 00:00:00,16638,9,3578.27,286.2616,89.4568,3953.9884
43993,2022-07-16 00:00:00,16929,9,3578.27,286.2616,89.4568,3953.9884
43994,2022-07-17 00:00:00,27681,4,3578.27,286.2616,89.4568,3953.9884
43995,2022-07-17 00:00:00,21813,6,3578.27,286.2616,89.4568,3953.9884
43996,2022-07-17 00:00:00,27920,4,3578.27,286.2616,89.4568,3953.9884
43997,2022-07-17 00:00:00,28022,4,3578.27,286.2616,89.4568,3953.9884
43998,2022-07-17 00:00:00,11033,9,3374.99,269.9992,84.3748,3729.364
43999,2022-07-17 00:00:00,28047,1,3578.27,286.2616,89.4568,3953.9884
44000,2022-07-18 00:00:00,27918,4,3578.27,286.2616,89.4568,3953.9884
44001,2022-07-18 00:00:00,28044,4,3578.27,286.2616,89.4568,3953.9884
44002,2022-07-18 00:00:00,14572,4,699.0982,55.9279,17.4775,772.5036
44003,2022-07-18 00:00:00,19325,8,699.0982,55.9279,17.4775,772.5036
44004,2022-07-18 00:00:00,28061,4,3578.27,286.2616,89.4568,3953.9884
44005,2022-07-18 00:00:00,26629,6,699.0982,55.9279,17.4775,772.5036
44006,2022-07-18 00:00:00,16744,9,3578.27,286.2616,89.4568,3953.9884
44007,2022-07-18 00:00:00,25555,9,699.0982,55.9279,17.4775,772.5036
44008,2022-07-19 00:00:00,27678,1,3578.27,286.2616,89.4568,3953.9884
44009,2022-07-19 00:00:00,27759,1,3578.27,286.2616,89.4568,3953.9884
44010,2022-07-19 00:00:00,13680,10,3578.27,286.2616,89.4568,3953.9884
44011,2022-07-19 00:00:00,13514,8,3578.27,286.2616,89.4568,3953.9884
44012,2022-07-19 00:00:00,11052,9,3374.99,269.9992,84.3748,3729.364
44013,2022-07-19 00:00:00,16928,9,3578.27,286.2616,89.4568,3953.9884
44014,2022-07-20 00:00:00,27917,4,3578.27,286.2616,89.4568,3953.9884
44015,2022-07-20 00:00:00,13693,10,3578.27,286.2616,89.4568,3953.9884
44016,2022-07-20 00:00:00,11247,10,3374.99,269.9992,84.3748,3729.364
44017,2022-07-20 00:00:00,28078,1,3578.27,286.2616,89.4568,3953.9884
44018,2022-07-20 00:00:00,25876,1,3374.99,269.9992,84.3748,3729.364
44019,2022-07-20 00:00:00,16701,9,3578.27,286.2616,89.4568,3953.9884
44020,2022-07-20 00:00:00,16931,9,3578.27,286.2616,89.4568,3953.9884
44021,2022-07-20 00:00:00,11032,9,3374.99,269.9992,84.3748,3729.364
44022,2022-07-21 00:00:00,22008,6,3578.27,286.2616,89.4568,3953.9884
44023,2022-07-21 00:00:00,19830,6,3374.99,269.9992,84.3748,3729.364
44024,2022-07-21 00:00:00,16663,9,3578.27,286.2616,89.4568,3953.9884
44025,2022-07-21 00:00:00,16708,9,3578.27,286.2616,89.4568,3953.9884
44026,2022-07-21 00:00:00,17045,9,3578.27,286.2616,89.4568,3953.9884
44027,2022-07-22 00:00:00,21921,6,3578.27,286.2616,89.4568,3953.9884
44028,2022-07-22 00:00:00,17048,9,3578.27,286.2616,89.4568,3953.9884
44029,2022-07-22 00:00:00,11050,9,3374.99,269.9992,84.3748,3729.364
44030,2022-07-23 00:00:00,12131,7,3578.27,286.2616,89.4568,3953.9884
44031,2022-07-23 00:00:00,13689,10,3578.27,286.2616,89.4568,3953.9884
44032,2022-07-23 00:00:00,11243,10,3399.99,271.9992,84.9998,3756.989
44033,2022-07-23 00:00:00,16693,9,3578.27,286.2616,89.4568,3953.9884
44034,2022-07-23 00:00:00,16702,9,3578.27,286.2616,89.4568,3953.9884
44035,2022-07-23 00:00:00,16707,9,3578.27,286.2616,89.4568,3953.9884
44036,2022-07-23 00:00:00,17046,9,3578.27,286.2616,89.4568,3953.9884
44037,2022-07-23 00:00:00,25272,9,699.0982,55.9279,17.4775,772.5036
44038,2022-07-23 00:00:00,25868,4,3399.99,271.9992,84.9998,3756.989
44039,2022-07-24 00:00:00,17971,7,699.0982,55.9279,17.4775,772.5036
44040,2022-07-24 00:00:00,11057,9,3374.99,269.9992,84.3748,3729.364
44041,2022-07-24 00:00:00,16742,9,3578.27,286.2616,89.4568,3953.9884
44042,2022-07-25 00:00:00,13678,10,3578.27,286.2616,89.4568,3953.9884
44043,2022-07-25 00:00:00,13679,10,3578.27,286.2616,89.4568,3953.9884
44044,2022-07-25 00:00:00,13690,10,3578.27,286.2616,89.4568,3953.9884
44045,2022-07-25 00:00:00,28394,7,3399.99,271.9992,84.9998,3756.989
44046,2022-07-25 00:00:00,28064,1,3578.27,286.2616,89.4568,3953.9884
44047,2022-07-25 00:00:00,25878,4,3399.99,271.9992,84.9998,3756.989
44048,2022-07-25 00:00:00,16713,9,3578.27,286.2616,89.4568,3953.9884
44049,2022-07-26 00:00:00,13538,8,3578.27,286.2616,89.4568,3953.9884
44050,2022-07-26 00:00:00,17050,9,3578.27,286.2616,89.4568,3953.9884
44051,2022-07-27 00:00:00,13691,10,3578.27,286.2616,89.4568,3953.9884
44052,2022-07-27 00:00:00,16637,9,3578.27,286.2616,89.4568,3953.9884
44053,2022-07-28 00:00:00,19329,8,699.0982,55.9279,17.4775,772.5036
44054,2022-07-28 00:00:00,13542,8,3578.27,286.2616,89.4568,3953.9884
44055,2022-07-28 00:00:00,13543,8,3578.27,286.2616,89.4568,3953.9884
44056,2022-07-28 00:00:00,13559,8,3578.27,286.2616,89.4568,3953.9884
44057,2022-07-28 00:00:00,14577,1,699.0982,55.9279,17.4775,772.5036
44058,2022-07-28 00:00:00,11056,9,3374.99,269.9992,84.3748,3729.364
44059,2022-07-28 00:00:00,16688,9,3578.27,286.2616,89.4568,3953.9884
44060,2022-07-28 00:00:00,25273,9,699.0982,55.9279,17.4775,772.5036
44061,2022-07-29 00:00:00,27919,1,3578.27,286.2616,89.4568,3953.9884
44062,2022-07-29 00:00:00,28041,1,3578.27,286.2616,89.4568,3953.9884
44063,2022-07-29 00:00:00,11240,10,3399.99,271.9992,84.9998,3756.989
44064,2022-07-29 00:00:00,22050,6,3578.27,286.2616,89.4568,3953.9884
44065,2022-07-29 00:00:00,28062,4,3578.27,286.2616,89.4568,3953.9884
44066,2022-07-29 00:00:00,25867,4,3399.99,271.9992,84.9998,3756.989
44067,2022-07-29 00:00:00,17049,9,3578.27,286.2616,89.4568,3953.9884
44068,2022-07-30 00:00:00,13541,8,3578.27,286.2616,89.4568,3953.9884
44069,2022-07-30 00:00:00,28395,7,3374.99,269.9992,84.3748,3729.364
44070,2022-07-30 00:00:00,19829,6,3374.99,269.9992,84.3748,3729.364
44071,2022-07-30 00:00:00,16691,9,3578.27,286.2616,89.4568,3953.9884
44072,2022-07-30 00:00:00,16656,9,3578.27,286.2616,89.4568,3953.9884
44073,2022-07-30 00:00:00,11044,9,3374.99,269.9992,84.3748,3729.364
44074,2022-07-31 00:00:00,29592,2,844.1043,80.9856,25.308,950.3979
44075,2022-07-31 00:00:00,29632,1,26447.022,2538.7545,793.3608,29779.1373
44076,2022-07-31 00:00:00,30003,3,4079.988,391.6788,122.3996,4594.0664
44077,2022-07-31 00:00:00,29714,6,6105.3293,584.8735,182.773,6872.9758
44078,2022-07-31 00:00:00,29622,1,28045.3358,2702.18,844.4313,31591.9471
44079,2022-07-31 00:00:00,29967,3,25706.4831,2467.5891,771.1216,28945.1938
44080,2022-07-31 00:00:00,29733,4,11.4,0.988,0.3088,12.6968
44081,2022-07-31 00:00:00,29950,6,37536.9632,3611.562,1128.6131,42277.1383
44082,2022-07-31 00:00:00,29803,6,2039.994,195.8394,61.1998,2297.0332
44083,2022-07-31 00:00:00,29969,6,1362.3067,130.1463,40.6707,1533.1237
44084,2022-07-31 00:00:00,29494,6,8129.976,780.4777,243.8993,9154.353
44085,2022-07-31 00:00:00,29639,6,20644.2343,1981.2698,619.1468,23244.6509
44086,2022-07-31 00:00:00,29722,6,73761.5266,7108.6377,2221.4493,83091.6136
44087,2022-07-31 00:00:00,29944,4,5007.72,482.6446,150.8264,5641.191
44088,2022-07-31 00:00:00,29842,4,419.4589,40.2681,12.5838,472.3108
44089,2022-07-31 00:00:00,29673,4,2097.2945,201.3403,62.9188,2361.5536
44090,2022-07-31 00:00:00,29659,4,6654.7023,634.7888,198.3715,7487.8626
44091,2022-07-31 00:00:00,29914,4,4492.7043,429.1119,134.0975,5055.9137
44092,2022-07-31 00:00:00,30090,4,4075.0341,393.8955,123.0923,4592.0219
44093,2022-07-31 00:00:00,29708,4,10680.7251,1021.8926,319.3414,12021.9591
44094,2022-07-31 00:00:00,29711,6,4079.988,391.6788,122.3996,4594.0664
44095,2022-07-31 00:00:00,29748,4,42341.075,4074.613,1273.3166,47689.0046
44096,2022-07-31 00:00:00,29655,3,8129.976,780.4777,243.8993,9154.353
44097,2022-07-31 00:00:00,29651,3,6035.8246,579.2061,181.0019,6796.0326
44098,2022-07-31 00:00:00,29504,5,16369.1545,1571.28,491.025,18431.4595
44099,2022-07-31 00:00:00,29897,4,12499.4471,1199.6777,374.8993,14074.0241
44100,2022-07-31 00:00:00,29690,1,81164.2329,7884.6612,2463.9566,91512.8507
44101,2022-07-31 00:00:00,29721,5,9794.6422,941.2667,294.1458,11030.0547
44102,2022-07-31 00:00:00,29681,5,3513.9448,336.5312,105.166,3955.642
44103,2022-07-31 00:00:00,29577,6,3814.3435,365.811,114.3159,4294.4704
44104,2022-07-31 00:00:00,29755,6,4079.988,391.6788,122.3996,4594.0664
44105,2022-07-31 00:00:00,29769,3,6101.382,585.6263,183.0082,6870.0165
44106,2022-07-31 00:00:00,30068,5,419.4589,40.2681,12.5838,472.3108
44107,2022-07-31 00:00:00,30106,4,16185.4292,1555.4136,486.0668,18226.9096
44108,2022-07-31 00:00:00,29686,4,2169.0469,208.2285,65.0714,2442.3468
44109,2022-07-31 00:00:00,29921,1,13837.0855,1329.5349,415.4797,15582.1001
44110,2022-07-31 00:00:00,29486,3,16667.3077,1600.6864,500.2145,18768.2086
44111,2022-07-31 00:00:00,29740,6,11641.3209,1117.861,349.3315,13108.5134
44112,2022-07-31 00:00:00,29649,6,32444.904,3114.7108,973.3471,36532.9619
44113,2022-07-31 00:00:00,29938,4,40510.3042,3894.0507,1216.8909,45621.2458
44114,2022-07-31 00:00:00,29746,2,33478.9114,3221.1056,1006.5955,37706.6125
44115,2022-07-31 00:00:00,29525,4,66848.3878,6434.5384,2010.7932,75293.7194
44116,2022-07-31 00:00:00,29685,5,20351.34,1953.6222,610.507,22915.4692
44117,2022-07-31 00:00:00,29581,2,12907.7717,1241.5408,387.9815,14537.294
44118,2022-07-31 00:00:00,29883,3,3427.4236,329.0327,102.8227,3859.279
44119,2022-07-31 00:00:00,29834,4,49096.1075,4709.9034,1471.8448,55277.8557
44120,2022-07-31 00:00:00,29702,4,26967.1293,2597.0004,811.5626,30375.6923
44121,2022-07-31 00:00:00,29710,1,64713.9547,6232.6603,1947.7063,72894.3213
44122,2022-07-31 00:00:00,29518,5,4064.988,390.2388,121.9496,4577.1764
44123,2022-07-31 00:00:00,29498,2,874.794,83.9802,26.2438,985.018
44124,2022-07-31 00:00:00,29637,4,15439.0357,1484.4652,463.8954,17387.3963
44125,2022-07-31 00:00:00,29872,3,2604.0653,249.845,78.0766,2931.9869
44126,2022-07-31 00:00:00,29810,1,14263.458,1369.026,427.8206,16060.3046
44127,2022-07-31 00:00:00,29562,4,91014.7853,8770.4397,2740.7624,102525.9874
44128,2022-07-31 00:00:00,30088,5,18542.1726,1777.1149,555.3484,20874.6359
44129,2022-07-31 00:00:00,29966,2,55699.8037,5352.7901,1672.7469,62725.3407
44130,2022-07-31 00:00:00,29642,5,35410.9983,3406.4582,1064.5182,39881.9747
44131,2022-07-31 00:00:00,29487,2,20514.2859,1966.5222,614.5382,23095.3463
44132,2022-07-31 00:00:00,29484,5,4049.988,388.7988,121.4996,4560.2864
44133,2022-07-31 00:00:00,29715,5,25686.5186,2468.9735,771.5542,28927.0463
44134,2022-07-31 00:00:00,13821,10,3578.27,286.2616,89.4568,3953.9884
44135,2022-07-31 00:00:00,28156,4,3578.27,286.2616,89.4568,3953.9884
44136,2022-07-31 00:00:00,22114,6,3578.27,286.2616,89.4568,3953.9884
44137,2022-07-31 00:00:00,17328,9,3578.27,286.2616,89.4568,3953.9884
44138,2022-08-01 00:00:00,13765,10,3578.27,286.2616,89.4568,3953.9884
44139,2022-08-01 00:00:00,13792,10,3578.27,286.2616,89.4568,3953.9884
44140,2022-08-01 00:00:00,12221,7,3578.27,286.2616,89.4568,3953.9884
44141,2022-08-01 00:00:00,13572,8,3578.27,286.2616,89.4568,3953.9884
44142,2022-08-01 00:00:00,22058,6,3578.27,286.2616,89.4568,3953.9884
44143,2022-08-01 00:00:00,28145,4,3578.27,286.2616,89.4568,3953.9884
44144,2022-08-01 00:00:00,17071,9,3578.27,286.2616,89.4568,3953.9884
44145,2022-08-01 00:00:00,17309,9,3578.27,286.2616,89.4568,3953.9884
44146,2022-08-01 00:00:00,17310,9,3578.27,286.2616,89.4568,3953.9884
44147,2022-08-01 00:00:00,17320,9,3578.27,286.2616,89.4568,3953.9884
44148,2022-08-02 00:00:00,28172,4,3578.27,286.2616,89.4568,3953.9884
44149,2022-08-02 00:00:00,17242,9,3578.27,286.2616,89.4568,3953.9884
44150,2022-08-02 00:00:00,17315,9,3578.27,286.2616,89.4568,3953.9884
44151,2022-08-02 00:00:00,25558,9,699.0982,55.9279,17.4775,772.5036
44152,2022-08-03 00:00:00,11334,10,3399.99,271.9992,84.9998,3756.989
44153,2022-08-03 00:00:00,28168,4,3578.27,286.2616,89.4568,3953.9884
44154,2022-08-03 00:00:00,28181,1,3578.27,286.2616,89.4568,3953.9884
44155,2022-08-03 00:00:00,28131,4,3578.27,286.2616,89.4568,3953.9884
44156,2022-08-03 00:00:00,25887,1,3399.99,271.9992,84.9998,3756.989
44157,2022-08-03 00:00:00,17055,9,3578.27,286.2616,89.4568,3953.9884
44158,2022-08-04 00:00:00,13567,8,3578.27,286.2616,89.4568,3953.9884
44159,2022-08-04 00:00:00,28182,4,3578.27,286.2616,89.4568,3953.9884
44160,2022-08-04 00:00:00,28186,1,3578.27,286.2616,89.4568,3953.9884
44161,2022-08-05 00:00:00,13772,10,3578.27,286.2616,89.4568,3953.9884
44162,2022-08-05 00:00:00,28185,4,3578.27,286.2616,89.4568,3953.9884
44163,2022-08-05 00:00:00,28193,4,3578.27,286.2616,89.4568,3953.9884
44164,2022-08-05 00:00:00,28088,4,3578.27,286.2616,89.4568,3953.9884
44165,2022-08-05 00:00:00,17065,9,3578.27,286.2616,89.4568,3953.9884
44166,2022-08-05 00:00:00,14581,1,699.0982,55.9279,17.4775,772.5036
44167,2022-08-05 00:00:00,17308,9,3578.27,286.2616,89.4568,3953.9884
44168,2022-08-06 00:00:00,12211,7,3578.27,286.2616,89.4568,3953.9884
44169,2022-08-06 00:00:00,28179,1,3578.27,286.2616,89.4568,3953.9884
44170,2022-08-06 00:00:00,28183,4,3578.27,286.2616,89.4568,3953.9884
44171,2022-08-06 00:00:00,28112,4,3578.27,286.2616,89.4568,3953.9884
44172,2022-08-06 00:00:00,14584,4,699.0982,55.9279,17.4775,772.5036
44173,2022-08-07 00:00:00,13784,10,3578.27,286.2616,89.4568,3953.9884
44174,2022-08-07 00:00:00,17229,9,3578.27,286.2616,89.4568,3953.9884
44175,2022-08-07 00:00:00,17246,9,3578.27,286.2616,89.4568,3953.9884
44176,2022-08-08 00:00:00,12220,7,3578.27,286.2616,89.4568,3953.9884
44177,2022-08-08 00:00:00,11337,10,3374.99,269.9992,84.3748,3729.364
44178,2022-08-08 00:00:00,28097,4,3578.27,286.2616,89.4568,3953.9884
44179,2022-08-08 00:00:00,25888,1,3374.99,269.9992,84.3748,3729.364
44180,2022-08-08 00:00:00,11058,9,3399.99,271.9992,84.9998,3756.989
44181,2022-08-08 00:00:00,17294,9,3578.27,286.2616,89.4568,3953.9884
44182,2022-08-08 00:00:00,17299,9,3578.27,286.2616,89.4568,3953.9884
44183,2022-08-09 00:00:00,28158,4,3578.27,286.2616,89.4568,3953.9884
44184,2022-08-09 00:00:00,17247,9,3578.27,286.2616,89.4568,3953.9884
44185,2022-08-09 00:00:00,17280,9,3578.27,286.2616,89.4568,3953.9884
44186,2022-08-11 00:00:00,25889,4,3399.99,271.9992,84.9998,3756.989
44187,2022-08-11 00:00:00,17069,9,3578.27,286.2616,89.4568,3953.9884
44188,2022-08-12 00:00:00,20052,10,699.0982,55.9279,17.4775,772.5036
44189,2022-08-12 00:00:00,20054,10,699.0982,55.9279,17.4775,772.5036
44190,2022-08-12 00:00:00,11061,9,3374.99,269.9992,84.3748,3729.364
44191,2022-08-12 00:00:00,17248,9,3578.27,286.2616,89.4568,3953.9884
44192,2022-08-13 00:00:00,13570,8,3578.27,286.2616,89.4568,3953.9884
44193,2022-08-13 00:00:00,28164,4,3578.27,286.2616,89.4568,3953.9884
44194,2022-08-13 00:00:00,17064,9,3578.27,286.2616,89.4568,3953.9884
44195,2022-08-13 00:00:00,17249,9,3578.27,286.2616,89.4568,3953.9884
44196,2022-08-13 00:00:00,17295,9,3578.27,286.2616,89.4568,3953.9884
44197,2022-08-14 00:00:00,28096,4,3578.27,286.2616,89.4568,3953.9884
44198,2022-08-14 00:00:00,28150,4,3578.27,286.2616,89.4568,3953.9884
44199,2022-08-14 00:00:00,17259,9,3578.27,286.2616,89.4568,3953.9884
44200,2022-08-14 00:00:00,17312,9,3578.27,286.2616,89.4568,3953.9884
44201,2022-08-15 00:00:00,12254,7,3578.27,286.2616,89.4568,3953.9884
44202,2022-08-15 00:00:00,28159,4,3578.27,286.2616,89.4568,3953.9884
44203,2022-08-15 00:00:00,28149,4,3578.27,286.2616,89.4568,3953.9884
44204,2022-08-15 00:00:00,14580,4,699.0982,55.9279,17.4775,772.5036
44205,2022-08-15 00:00:00,17285,9,3578.27,286.2616,89.4568,3953.9884
44206,2022-08-16 00:00:00,11250,10,3399.99,271.9992,84.9998,3756.989
44207,2022-08-16 00:00:00,28162,4,3578.27,286.2616,89.4568,3953.9884
44208,2022-08-16 00:00:00,25879,4,3399.99,271.9992,84.9998,3756.989
44209,2022-08-16 00:00:00,17257,9,3578.27,286.2616,89.4568,3953.9884
44210,2022-08-17 00:00:00,13783,10,3578.27,286.2616,89.4568,3953.9884
44211,2022-08-17 00:00:00,28154,4,3578.27,286.2616,89.4568,3953.9884
44212,2022-08-17 00:00:00,28170,4,3578.27,286.2616,89.4568,3953.9884
44213,2022-08-17 00:00:00,17351,9,3578.27,286.2616,89.4568,3953.9884
44214,2022-08-17 00:00:00,17332,9,3578.27,286.2616,89.4568,3953.9884
44215,2022-08-18 00:00:00,28180,1,3578.27,286.2616,89.4568,3953.9884
44216,2022-08-18 00:00:00,13560,8,3578.27,286.2616,89.4568,3953.9884
44217,2022-08-18 00:00:00,28148,1,3578.27,286.2616,89.4568,3953.9884
44218,2022-08-18 00:00:00,22109,6,3578.27,286.2616,89.4568,3953.9884
44219,2022-08-18 00:00:00,14590,4,699.0982,55.9279,17.4775,772.5036
44220,2022-08-18 00:00:00,11060,9,3399.99,271.9992,84.9998,3756.989
44221,2022-08-18 00:00:00,17255,9,3578.27,286.2616,89.4568,3953.9884
44222,2022-08-18 00:00:00,17258,9,3578.27,286.2616,89.4568,3953.9884
44223,2022-08-19 00:00:00,13847,10,3578.27,286.2616,89.4568,3953.9884
44224,2022-08-19 00:00:00,28166,4,3578.27,286.2616,89.4568,3953.9884
44225,2022-08-20 00:00:00,20060,10,699.0982,55.9279,17.4775,772.5036
44226,2022-08-20 00:00:00,12255,7,3578.27,286.2616,89.4568,3953.9884
44227,2022-08-20 00:00:00,28401,7,3374.99,269.9992,84.3748,3729.364
44228,2022-08-20 00:00:00,11333,10,3399.99,271.9992,84.9998,3756.989
44229,2022-08-20 00:00:00,25886,1,3399.99,271.9992,84.9998,3756.989
44230,2022-08-20 00:00:00,17241,9,3578.27,286.2616,89.4568,3953.9884
44231,2022-08-20 00:00:00,17973,7,699.0982,55.9279,17.4775,772.5036
44232,2022-08-20 00:00:00,17334,9,3578.27,286.2616,89.4568,3953.9884
44233,2022-08-21 00:00:00,13841,10,3578.27,286.2616,89.4568,3953.9884
44234,2022-08-21 00:00:00,28184,4,3578.27,286.2616,89.4568,3953.9884
44235,2022-08-21 00:00:00,22117,6,3578.27,286.2616,89.4568,3953.9884
44236,2022-08-21 00:00:00,28191,1,3578.27,286.2616,89.4568,3953.9884
44237,2022-08-21 00:00:00,17056,9,3578.27,286.2616,89.4568,3953.9884
44238,2022-08-21 00:00:00,17079,9,3578.27,286.2616,89.4568,3953.9884
44239,2022-08-22 00:00:00,12217,7,3578.27,286.2616,89.4568,3953.9884
44240,2022-08-22 00:00:00,13580,8,3578.27,286.2616,89.4568,3953.9884
44241,2022-08-22 00:00:00,28155,4,3578.27,286.2616,89.4568,3953.9884
44242,2022-08-22 00:00:00,28163,1,3578.27,286.2616,89.4568,3953.9884
44243,2022-08-22 00:00:00,17278,9,3578.27,286.2616,89.4568,3953.9884
44244,2022-08-22 00:00:00,17329,9,3578.27,286.2616,89.4568,3953.9884
44245,2022-08-22 00:00:00,25556,9,699.0982,55.9279,17.4775,772.5036
44246,2022-08-23 00:00:00,12219,7,3578.27,286.2616,89.4568,3953.9884
44247,2022-08-23 00:00:00,17233,9,3578.27,286.2616,89.4568,3953.9884
44248,2022-08-23 00:00:00,17240,9,3578.27,286.2616,89.4568,3953.9884
44249,2022-08-24 00:00:00,13845,10,3578.27,286.2616,89.4568,3953.9884
44250,2022-08-24 00:00:00,28167,4,3578.27,286.2616,89.4568,3953.9884
44251,2022-08-24 00:00:00,28190,4,3578.27,286.2616,89.4568,3953.9884
44252,2022-08-25 00:00:00,13777,10,3578.27,286.2616,89.4568,3953.9884
44253,2022-08-25 00:00:00,28099,4,3578.27,286.2616,89.4568,3953.9884
44254,2022-08-25 00:00:00,28142,1,3578.27,286.2616,89.4568,3953.9884
44255,2022-08-25 00:00:00,14585,4,699.0982,55.9279,17.4775,772.5036
44256,2022-08-25 00:00:00,17232,9,3578.27,286.2616,89.4568,3953.9884
44257,2022-08-26 00:00:00,12212,7,3578.27,286.2616,89.4568,3953.9884
44258,2022-08-26 00:00:00,13579,8,3578.27,286.2616,89.4568,3953.9884
44259,2022-08-26 00:00:00,28171,1,3578.27,286.2616,89.4568,3953.9884
44260,2022-08-26 00:00:00,28194,1,3578.27,286.2616,89.4568,3953.9884
44261,2022-08-26 00:00:00,22112,6,3578.27,286.2616,89.4568,3953.9884
44262,2022-08-26 00:00:00,20149,10,699.0982,55.9279,17.4775,772.5036
44263,2022-08-26 00:00:00,17279,9,3578.27,286.2616,89.4568,3953.9884
44264,2022-08-26 00:00:00,17286,9,3578.27,286.2616,89.4568,3953.9884
44265,2022-08-26 00:00:00,25557,9,699.0982,55.9279,17.4775,772.5036
44266,2022-08-26 00:00:00,25559,9,699.0982,55.9279,17.4775,772.5036
44267,2022-08-27 00:00:00,19339,8,699.0982,55.9279,17.4775,772.5036
44268,2022-08-27 00:00:00,13820,10,3578.27,286.2616,89.4568,3953.9884
44269,2022-08-28 00:00:00,14589,4,699.0982,55.9279,17.4775,772.5036
44270,2022-08-29 00:00:00,13794,10,3578.27,286.2616,89.4568,3953.9884
44271,2022-08-29 00:00:00,13846,10,3578.27,286.2616,89.4568,3953.9884
44272,2022-08-29 00:00:00,12256,7,3578.27,286.2616,89.4568,3953.9884
44273,2022-08-29 00:00:00,28147,4,3578.27,286.2616,89.4568,3953.9884
44274,2022-08-29 00:00:00,28152,4,3578.27,286.2616,89.4568,3953.9884
44275,2022-08-29 00:00:00,17256,9,3578.27,286.2616,89.4568,3953.9884
44276,2022-08-29 00:00:00,17277,9,3578.27,286.2616,89.4568,3953.9884
44277,2022-08-29 00:00:00,17288,9,3578.27,286.2616,89.4568,3953.9884
44278,2022-08-29 00:00:00,17293,9,3578.27,286.2616,89.4568,3953.9884
44279,2022-08-29 00:00:00,17326,9,3578.27,286.2616,89.4568,3953.9884
44280,2022-08-30 00:00:00,29886,2,57.6808,4.999,1.5622,64.242
44281,2022-08-30 00:00:00,29565,4,419.4589,40.2681,12.5838,472.3108
44282,2022-08-30 00:00:00,29734,6,40341.1056,3880.2722,1212.5851,45433.9629
44283,2022-08-30 00:00:00,29994,6,43749.2686,4227.3062,1321.0332,49297.608
44284,2022-08-30 00:00:00,29580,1,87867.8426,8429.9843,2634.3701,98932.197
44285,2022-08-30 00:00:00,29898,1,57739.7358,5560.3534,1737.6104,65037.6996
44286,2022-08-30 00:00:00,30052,4,5538.5094,531.6969,166.1553,6236.3616
44287,2022-08-30 00:00:00,29974,3,16292.052,1563.8774,488.7117,18344.6411
44288,2022-08-30 00:00:00,29614,6,43803.1432,4223.3908,1319.8096,49346.3436
44289,2022-08-30 00:00:00,29566,3,4082.088,391.7208,122.4128,4596.2216
44290,2022-08-30 00:00:00,29682,4,3846.8825,369.3007,115.4065,4331.5897
44291,2022-08-30 00:00:00,29747,1,4509.8996,444.9768,139.0552,5093.9316
44292,2022-08-30 00:00:00,29973,3,3432.6101,329.4822,102.9632,3865.0555
